,client_id,time_step_1,time_step_2,time_step_3,time_confirm,Variation,total_time,Time_AVG,result,AVG_minutes
17810,9335333,10.0,21.0,132.0,145.0,Test,308.0,77.0,succeed,1.28
17820,9542428,11.0,4.0,80.0,39.0,Control,134.0,33.5,succeed,0.56
17823,6374406,314.0,31.0,123.0,35.0,Control,503.0,125.8,succeed,2.1
17827,8305562,7.0,15.0,25.0,18.0,Test,65.0,16.2,succeed,0.27
17834,390650,8.0,13.0,47.0,32.0,Test,100.0,25.0,succeed,0.42
17836,6809452,16.0,38.0,148.0,70.0,Test,272.0,68.0,succeed,1.13
17844,7158922,6.0,8.0,101.0,59.0,Test,174.0,43.5,succeed,0.72
17851,5619517,14.0,14.0,125.0,28.0,Control,181.0,45.2,succeed,0.75
17853,4452301,3.0,10.0,38.0,20.0,Test,71.0,17.8,succeed,0.3
17854,9937888,6.0,24.0,68.0,23.0,Test,121.0,30.2,succeed,0.5
17855,9786441,7.0,11.0,111.0,21.0,Test,150.0,37.5,succeed,0.62
17858,5867862,5.0,19.0,61.0,28.0,Test,113.0,28.2,succeed,0.47
17861,6219485,32.0,69.0,36.0,266.0,Test,403.0,100.8,succeed,1.68
17863,9017041,5.0,7.0,69.0,38.0,Control,119.0,29.8,succeed,0.5
17868,8544465,10.0,24.0,69.0,182.0,Test,285.0,71.2,succeed,1.19
17887,8091872,61.0,24.0,174.0,55.0,Control,314.0,78.5,succeed,1.31
17897,963874,8.0,106.0,41.0,41.0,Test,196.0,49.0,succeed,0.82
17904,3317334,6.0,6.0,65.0,18.0,Control,95.0,23.8,succeed,0.4
17905,5512354,9.0,23.0,55.0,31.0,Control,118.0,29.5,succeed,0.49
17906,7060702,197.0,6.0,82.0,59.0,Control,344.0,86.0,succeed,1.43
17912,1212721,5.0,21.0,22.0,46.0,Test,94.0,23.5,succeed,0.39
17915,2021664,17.0,63.0,78.0,118.0,Test,276.0,69.0,succeed,1.15
17920,7928244,7.0,16.0,68.0,26.0,Test,117.0,29.2,succeed,0.49
17927,4516267,9.0,14.0,110.0,47.0,Control,180.0,45.0,succeed,0.75
17930,2095170,16.0,20.0,75.0,74.0,Test,185.0,46.2,succeed,0.77
17931,837625,56.0,47.0,44.0,118.0,Control,265.0,66.2,succeed,1.1
17958,5644756,45.0,21.0,109.0,185.0,Control,360.0,90.0,succeed,1.5
17960,9398963,13.0,19.0,44.0,49.0,Test,125.0,31.2,succeed,0.52
17963,4935415,8.0,307.0,144.0,122.0,Test,581.0,145.2,succeed,2.42
17968,7336361,10.0,13.0,133.0,18.0,Test,174.0,43.5,succeed,0.72
17970,4623083,8.0,53.0,65.0,43.0,Test,169.0,42.2,succeed,0.7
17980,8201398,54.0,18.0,140.0,30.0,Control,242.0,60.5,succeed,1.01
17984,8482662,124.0,16.0,66.0,61.0,Control,267.0,66.8,succeed,1.11
17993,9778121,12.0,59.0,322.0,112.0,Test,505.0,126.2,succeed,2.1
17998,3401354,12.0,14.0,70.0,28.0,Test,124.0,31.0,succeed,0.52
18001,6078664,5.0,4.0,43.0,24.0,Test,76.0,19.0,succeed,0.32
18004,242235,6.0,14.0,55.0,26.0,Test,101.0,25.2,succeed,0.42
18006,8870501,15.0,24.0,65.0,65.0,Test,169.0,42.2,succeed,0.7
18011,6195846,9.0,5.0,116.0,14.0,Control,144.0,36.0,succeed,0.6
18013,1900411,8.0,31.0,148.0,23.0,Control,210.0,52.5,succeed,0.88
18018,3086953,11.0,11.0,116.0,72.0,Test,210.0,52.5,succeed,0.88
18019,9993047,25.0,23.0,83.0,41.0,Control,172.0,43.0,succeed,0.72
18020,7031386,31.0,21.0,81.0,62.0,Control,195.0,48.8,succeed,0.81
18034,6571403,10.0,44.0,148.0,121.0,Control,323.0,80.8,succeed,1.35
18038,41516,5.0,8.0,38.0,28.0,Control,79.0,19.8,succeed,0.33
18042,5245124,27.0,48.0,177.0,210.0,Test,462.0,115.5,succeed,1.92
18050,9465015,8.0,6.0,30.0,17.0,Test,61.0,15.2,succeed,0.25
18051,239291,6.0,19.0,26.0,55.0,Test,106.0,26.5,succeed,0.44
18053,773462,16.0,22.0,64.0,117.0,Control,219.0,54.8,succeed,0.91
18058,966341,13.0,10.0,87.0,38.0,Test,148.0,37.0,succeed,0.62
18067,148037,46.0,76.0,70.0,41.0,Control,233.0,58.2,succeed,0.97
18080,3556889,36.0,14.0,35.0,34.0,Test,119.0,29.8,succeed,0.5
18083,1216772,5.0,5.0,51.0,18.0,Test,79.0,19.8,succeed,0.33
18090,2478628,22.0,45.0,53.0,60.0,Test,180.0,45.0,succeed,0.75
18097,5588167,9.0,8.0,32.0,18.0,Test,67.0,16.8,succeed,0.28
18098,612481,16.0,20.0,71.0,25.0,Control,132.0,33.0,succeed,0.55
18101,7803457,6.0,19.0,69.0,24.0,Control,118.0,29.5,succeed,0.49
18106,9513978,7.0,11.0,71.0,15.0,Test,104.0,26.0,succeed,0.43
18109,9100219,199.0,36.0,81.0,17.0,Control,333.0,83.2,succeed,1.39
18116,9481495,9.0,15.0,119.0,106.0,Control,249.0,62.2,succeed,1.04
18117,17170,26.0,43.0,101.0,95.0,Test,265.0,66.2,succeed,1.1
18119,9244149,10.0,15.0,74.0,21.0,Control,120.0,30.0,succeed,0.5
18123,8537506,4.0,14.0,77.0,25.0,Test,120.0,30.0,succeed,0.5
18131,5865838,16.0,32.0,355.0,419.0,Control,822.0,205.5,succeed,3.42
18132,3810215,7.0,104.0,36.0,41.0,Test,188.0,47.0,succeed,0.78
18139,9002320,9.0,15.0,46.0,345.0,Control,415.0,103.8,succeed,1.73
18143,443921,21.0,27.0,117.0,67.0,Test,232.0,58.0,succeed,0.97
18145,6075274,10.0,44.0,69.0,74.0,Test,197.0,49.2,succeed,0.82
18148,7749080,7.0,8.0,92.0,24.0,Test,131.0,32.8,succeed,0.55
18150,4701250,12.0,33.0,84.0,37.0,Control,166.0,41.5,succeed,0.69
18170,3357999,8.0,11.0,47.0,30.0,Control,96.0,24.0,succeed,0.4
18175,9771204,11.0,16.0,79.0,153.0,Control,259.0,64.8,succeed,1.08
18182,6862397,36.0,5.0,63.0,49.0,Control,153.0,38.2,succeed,0.64
18186,2255988,12.0,19.0,36.0,204.0,Test,271.0,67.8,succeed,1.13
18187,1410425,10.0,15.0,98.0,24.0,Control,147.0,36.8,succeed,0.61
18191,4702480,44.0,46.0,148.0,72.0,Control,310.0,77.5,succeed,1.29
18196,3830629,11.0,9.0,132.0,21.0,Control,173.0,43.2,succeed,0.72
18198,5971471,10.0,11.0,78.0,105.0,Control,204.0,51.0,succeed,0.85
18199,2466307,102.0,17.0,53.0,99.0,Control,271.0,67.8,succeed,1.13
18201,9381192,8.0,37.0,86.0,56.0,Test,187.0,46.8,succeed,0.78
18202,7114961,6.0,29.0,83.0,112.0,Test,230.0,57.5,succeed,0.96
18205,5414090,6.0,5.0,72.0,41.0,Test,124.0,31.0,succeed,0.52
18208,2527557,15.0,16.0,77.0,80.0,Test,188.0,47.0,succeed,0.78
18214,6615461,28.0,22.0,137.0,24.0,Control,211.0,52.8,succeed,0.88
18215,8596397,10.0,46.0,100.0,35.0,Test,191.0,47.8,succeed,0.8
18222,6435836,34.0,17.0,106.0,92.0,Control,249.0,62.2,succeed,1.04
18224,6544888,5.0,44.0,51.0,44.0,Control,144.0,36.0,succeed,0.6
18226,9849562,10.0,14.0,53.0,62.0,Test,139.0,34.8,succeed,0.58
18231,2436537,7.0,8.0,38.0,33.0,Test,86.0,21.5,succeed,0.36
18235,7368906,152.0,27.0,88.0,210.0,Test,477.0,119.2,succeed,1.99
18246,4230817,16.0,45.0,62.0,83.0,Control,206.0,51.5,succeed,0.86
18267,9237119,7.0,10.0,133.0,26.0,Test,176.0,44.0,succeed,0.73
18283,4916223,6.0,25.0,140.0,45.0,Control,216.0,54.0,succeed,0.9
18285,6888629,12.0,41.0,104.0,93.0,Control,250.0,62.5,succeed,1.04
18287,861392,4.0,24.0,128.0,23.0,Control,179.0,44.8,succeed,0.75
18289,8152115,5.0,23.0,119.0,85.0,Control,232.0,58.0,succeed,0.97
18292,5979866,7.0,15.0,124.0,18.0,Test,164.0,41.0,succeed,0.68
18293,8427304,15.0,18.0,73.0,36.0,Test,142.0,35.5,succeed,0.59
18294,4823816,7.0,7.0,16.0,23.0,Test,53.0,13.2,succeed,0.22
18296,6058024,13.0,32.0,34.0,329.0,Control,408.0,102.0,succeed,1.7
18297,8673902,11.0,8.0,111.0,38.0,Control,168.0,42.0,succeed,0.7
18300,9406349,9.0,25.0,121.0,85.0,Control,240.0,60.0,succeed,1.0
18304,4857475,14.0,21.0,117.0,66.0,Test,218.0,54.5,succeed,0.91
18308,5755171,4.0,9.0,31.0,15.0,Test,59.0,14.8,succeed,0.25
18309,7763229,10.0,82.0,113.0,129.0,Test,334.0,83.5,succeed,1.39
18310,4243629,6.0,9.0,81.0,24.0,Test,120.0,30.0,succeed,0.5
18312,7663095,11.0,14.0,14.0,13.0,Control,52.0,13.0,succeed,0.22
18313,7968992,35.0,21.0,57.0,16.0,Control,129.0,32.2,succeed,0.54
18326,1951762,9.0,21.0,67.0,67.0,Test,164.0,41.0,succeed,0.68
18329,2931057,10.0,12.0,101.0,44.0,Control,167.0,41.8,succeed,0.7
18331,204888,12.0,25.0,30.0,96.0,Test,163.0,40.8,succeed,0.68
18336,8943831,7.0,27.0,40.0,27.0,Test,101.0,25.2,succeed,0.42
18337,6244970,103.0,43.0,47.0,25.0,Test,218.0,54.5,succeed,0.91
18338,3116584,11.0,34.0,72.0,71.0,Control,188.0,47.0,succeed,0.78
18341,8212752,7.0,27.0,37.0,143.0,Test,214.0,53.5,succeed,0.89
18347,9552319,20.0,10.0,34.0,192.0,Control,256.0,64.0,succeed,1.07
18348,4457807,13.0,25.0,24.0,31.0,Test,93.0,23.2,succeed,0.39
18358,5578646,11.0,28.0,52.0,27.0,Control,118.0,29.5,succeed,0.49
18359,824375,8.0,16.0,45.0,25.0,Test,94.0,23.5,succeed,0.39
18361,2626703,4.0,6.0,155.0,20.0,Test,185.0,46.2,succeed,0.77
18362,2566429,8.0,11.0,89.0,23.0,Test,131.0,32.8,succeed,0.55
18366,9875600,7.0,7.0,106.0,26.0,Test,146.0,36.5,succeed,0.61
18367,7018685,18.0,42.0,51.0,86.0,Test,197.0,49.2,succeed,0.82
18371,2785779,4.0,17.0,91.0,17.0,Control,129.0,32.2,succeed,0.54
18373,3232,14.0,13.0,266.0,27.0,Test,320.0,80.0,succeed,1.33
18401,7072519,18.0,14.0,88.0,38.0,Test,158.0,39.5,succeed,0.66
18411,7944139,5.0,9.0,56.0,18.0,Test,88.0,22.0,succeed,0.37
18412,7418794,24.0,44.0,139.0,370.0,Control,577.0,144.2,succeed,2.4
18416,1332470,5.0,19.0,43.0,69.0,Test,136.0,34.0,succeed,0.57
18417,1919346,5.0,41.0,77.0,32.0,Control,155.0,38.8,succeed,0.65
18425,2434043,10.0,15.0,62.0,27.0,Test,114.0,28.5,succeed,0.48
18432,7427307,10.0,11.0,15.0,18.0,Test,54.0,13.5,succeed,0.22
18434,549586,12.0,39.0,197.0,55.0,Test,303.0,75.8,succeed,1.26
18441,1240190,14.0,11.0,20.0,20.0,Control,65.0,16.2,succeed,0.27
18448,7512056,14.0,35.0,64.0,86.0,Test,199.0,49.8,succeed,0.83
18449,6634826,123.0,14.0,42.0,44.0,Control,223.0,55.8,succeed,0.93
18451,1616184,9.0,19.0,195.0,31.0,Control,254.0,63.5,succeed,1.06
18458,8845269,8.0,14.0,120.0,35.0,Test,177.0,44.2,succeed,0.74
18464,5552661,22.0,21.0,140.0,49.0,Control,232.0,58.0,succeed,0.97
18469,9479474,11.0,5.0,48.0,16.0,Control,80.0,20.0,succeed,0.33
18471,5187151,9.0,18.0,71.0,63.0,Test,161.0,40.2,succeed,0.67
18472,2203401,13.0,7.0,82.0,42.0,Control,144.0,36.0,succeed,0.6
18474,6634320,8.0,11.0,24.0,39.0,Test,82.0,20.5,succeed,0.34
18479,2577696,12.0,8.0,65.0,25.0,Test,110.0,27.5,succeed,0.46
18480,4864139,8.0,16.0,57.0,41.0,Control,122.0,30.5,succeed,0.51
18493,6773877,6.0,26.0,27.0,58.0,Control,117.0,29.2,succeed,0.49
18494,5970242,7.0,59.0,192.0,27.0,Control,285.0,71.2,succeed,1.19
18501,7365634,9.0,20.0,46.0,21.0,Control,96.0,24.0,succeed,0.4
18507,6518928,10.0,55.0,36.0,68.0,Test,169.0,42.2,succeed,0.7
18510,7495691,20.0,21.0,49.0,69.0,Control,159.0,39.8,succeed,0.66
18512,7913947,10.0,68.0,35.0,99.0,Control,212.0,53.0,succeed,0.88
18514,2647562,8.0,10.0,37.0,42.0,Test,97.0,24.2,succeed,0.4
18515,5114480,5.0,3.0,74.0,14.0,Control,96.0,24.0,succeed,0.4
18516,8385830,7.0,14.0,132.0,19.0,Control,172.0,43.0,succeed,0.72
18517,8708857,7.0,41.0,67.0,91.0,Test,206.0,51.5,succeed,0.86
18521,4864043,22.0,20.0,169.0,56.0,Control,267.0,66.8,succeed,1.11
18523,7175242,10.0,7.0,59.0,42.0,Control,118.0,29.5,succeed,0.49
18524,5126201,10.0,18.0,96.0,31.0,Test,155.0,38.8,succeed,0.65
18525,6260467,19.0,46.0,117.0,211.0,Control,393.0,98.2,succeed,1.64
18527,7787484,15.0,19.0,65.0,248.0,Test,347.0,86.8,succeed,1.45
18532,6917276,13.0,12.0,61.0,22.0,Control,108.0,27.0,succeed,0.45
18542,8725703,3.0,15.0,61.0,129.0,Test,208.0,52.0,succeed,0.87
18544,4711787,11.0,76.0,117.0,45.0,Control,249.0,62.2,succeed,1.04
18552,7192131,8.0,15.0,55.0,21.0,Control,99.0,24.8,succeed,0.41
18553,8826443,4.0,11.0,43.0,32.0,Control,90.0,22.5,succeed,0.38
18573,5765540,6.0,12.0,54.0,25.0,Control,97.0,24.2,succeed,0.4
18576,2222738,70.0,19.0,89.0,184.0,Test,362.0,90.5,succeed,1.51
18580,937927,9.0,24.0,669.0,589.0,Control,1291.0,322.8,succeed,5.38
18581,1335100,18.0,23.0,80.0,50.0,Control,171.0,42.8,succeed,0.71
18586,8632638,6.0,5.0,66.0,30.0,Test,107.0,26.8,succeed,0.45
18591,9945309,9.0,86.0,67.0,122.0,Control,284.0,71.0,succeed,1.18
18599,6966107,4.0,8.0,54.0,24.0,Test,90.0,22.5,succeed,0.38
18602,1313182,9.0,23.0,58.0,21.0,Test,111.0,27.8,succeed,0.46
18623,7830819,3.0,5.0,29.0,39.0,Control,76.0,19.0,succeed,0.32
18625,9273923,6.0,19.0,152.0,35.0,Control,212.0,53.0,succeed,0.88
18628,6198040,10.0,37.0,61.0,29.0,Test,137.0,34.2,succeed,0.57
18629,1280922,8.0,7.0,47.0,16.0,Test,78.0,19.5,succeed,0.32
18632,5048594,6.0,11.0,55.0,220.0,Test,292.0,73.0,succeed,1.22
18641,2465500,4.0,10.0,45.0,20.0,Test,79.0,19.8,succeed,0.33
18643,1885569,17.0,32.0,156.0,210.0,Control,415.0,103.8,succeed,1.73
18650,7530392,5.0,9.0,87.0,19.0,Test,120.0,30.0,succeed,0.5
18655,8333602,4.0,17.0,47.0,24.0,Test,92.0,23.0,succeed,0.38
18659,2760289,12.0,16.0,88.0,40.0,Test,156.0,39.0,succeed,0.65
18665,6859853,22.0,17.0,70.0,66.0,Test,175.0,43.8,succeed,0.73
18682,2451899,15.0,18.0,101.0,34.0,Control,168.0,42.0,succeed,0.7
18687,1344152,7.0,25.0,199.0,69.0,Test,300.0,75.0,succeed,1.25
18688,7740522,15.0,9.0,58.0,53.0,Test,135.0,33.8,succeed,0.56
18691,5831505,140.0,86.0,37.0,345.0,Control,608.0,152.0,succeed,2.53
18695,4082474,20.0,39.0,82.0,38.0,Test,179.0,44.8,succeed,0.75
18701,1619073,11.0,17.0,87.0,34.0,Control,149.0,37.2,succeed,0.62
18702,2512034,6.0,23.0,110.0,159.0,Control,298.0,74.5,succeed,1.24
18703,3018496,9.0,14.0,113.0,17.0,Test,153.0,38.2,succeed,0.64
18704,4316285,23.0,43.0,58.0,85.0,Test,209.0,52.2,succeed,0.87
18711,688347,12.0,10.0,207.0,57.0,Test,286.0,71.5,succeed,1.19
18712,3597994,16.0,17.0,185.0,23.0,Control,241.0,60.2,succeed,1.0
18713,7910948,37.0,28.0,89.0,87.0,Control,241.0,60.2,succeed,1.0
18715,1473265,10.0,19.0,134.0,270.0,Control,433.0,108.2,succeed,1.8
18722,9102987,16.0,86.0,326.0,181.0,Test,609.0,152.2,succeed,2.54
18727,9234878,14.0,17.0,169.0,72.0,Control,272.0,68.0,succeed,1.13
18729,303920,10.0,17.0,286.0,17.0,Test,330.0,82.5,succeed,1.38
18733,777716,5.0,17.0,198.0,70.0,Test,290.0,72.5,succeed,1.21
18734,6774658,13.0,509.0,158.0,29.0,Control,709.0,177.2,succeed,2.95
18735,4825244,12.0,20.0,126.0,83.0,Test,241.0,60.2,succeed,1.0
18749,8128770,18.0,36.0,65.0,108.0,Control,227.0,56.8,succeed,0.95
18758,6702540,14.0,44.0,43.0,106.0,Test,207.0,51.8,succeed,0.86
18762,5194745,212.0,38.0,123.0,68.0,Control,441.0,110.2,succeed,1.84
18771,8406244,14.0,46.0,110.0,72.0,Test,242.0,60.5,succeed,1.01
18776,423508,15.0,26.0,22.0,89.0,Control,152.0,38.0,succeed,0.63
18777,959075,3.0,14.0,32.0,19.0,Control,68.0,17.0,succeed,0.28
18787,9159121,143.0,37.0,107.0,110.0,Control,397.0,99.2,succeed,1.65
18790,7815983,13.0,37.0,22.0,65.0,Test,137.0,34.2,succeed,0.57
18792,6057000,110.0,30.0,100.0,43.0,Test,283.0,70.8,succeed,1.18
18807,6240210,17.0,28.0,298.0,45.0,Control,388.0,97.0,succeed,1.62
18821,4670573,10.0,13.0,101.0,49.0,Control,173.0,43.2,succeed,0.72
18825,8492978,5.0,14.0,101.0,29.0,Control,149.0,37.2,succeed,0.62
18830,3461707,4.0,8.0,77.0,29.0,Control,118.0,29.5,succeed,0.49
18831,6721132,5.0,9.0,48.0,73.0,Test,135.0,33.8,succeed,0.56
18834,3769549,48.0,71.0,20.0,34.0,Test,173.0,43.2,succeed,0.72
18836,7839097,7.0,23.0,40.0,39.0,Control,109.0,27.2,succeed,0.45
18839,6717148,17.0,23.0,78.0,44.0,Test,162.0,40.5,succeed,0.68
18840,4026567,12.0,9.0,66.0,20.0,Test,107.0,26.8,succeed,0.45
18842,4169758,11.0,22.0,78.0,48.0,Test,159.0,39.8,succeed,0.66
18843,842300,7.0,21.0,203.0,113.0,Control,344.0,86.0,succeed,1.43
18844,1147840,318.0,74.0,230.0,1311.0,Control,1933.0,483.2,succeed,8.05
18852,5336960,10.0,17.0,49.0,26.0,Control,102.0,25.5,succeed,0.42
18853,981961,13.0,18.0,174.0,35.0,Control,240.0,60.0,succeed,1.0
18856,3979168,4.0,25.0,25.0,66.0,Control,120.0,30.0,succeed,0.5
18861,7163989,59.0,18.0,69.0,30.0,Test,176.0,44.0,succeed,0.73
18867,7738852,9.0,34.0,54.0,49.0,Control,146.0,36.5,succeed,0.61
18874,6480877,8.0,16.0,91.0,23.0,Control,138.0,34.5,succeed,0.57
18879,3004070,35.0,10.0,245.0,443.0,Control,733.0,183.2,succeed,3.05
18889,5102951,5.0,7.0,45.0,19.0,Test,76.0,19.0,succeed,0.32
18893,9322395,5.0,16.0,124.0,72.0,Control,217.0,54.2,succeed,0.9
18894,5644420,8.0,10.0,85.0,17.0,Control,120.0,30.0,succeed,0.5
18900,2184782,10.0,18.0,43.0,148.0,Test,219.0,54.8,succeed,0.91
18907,2866462,10.0,37.0,30.0,185.0,Control,262.0,65.5,succeed,1.09
18922,5679589,4.0,34.0,86.0,26.0,Test,150.0,37.5,succeed,0.62
18931,9902877,9.0,21.0,64.0,135.0,Control,229.0,57.2,succeed,0.95
18952,7494942,7.0,18.0,79.0,43.0,Control,147.0,36.8,succeed,0.61
18953,609702,6.0,11.0,69.0,17.0,Control,103.0,25.8,succeed,0.43
18954,7019926,70.0,8.0,81.0,44.0,Control,203.0,50.8,succeed,0.85
18955,4485581,12.0,18.0,24.0,34.0,Test,88.0,22.0,succeed,0.37
18957,6225990,7.0,14.0,37.0,44.0,Control,102.0,25.5,succeed,0.42
18961,4944394,9.0,15.0,56.0,47.0,Test,127.0,31.8,succeed,0.53
18967,4220737,15.0,8.0,63.0,16.0,Control,102.0,25.5,succeed,0.42
18968,3850432,8.0,18.0,13.0,43.0,Test,82.0,20.5,succeed,0.34
18969,4106216,9.0,12.0,351.0,19.0,Test,391.0,97.8,succeed,1.63
18980,5561990,12.0,7.0,33.0,24.0,Test,76.0,19.0,succeed,0.32
18982,4709377,33.0,30.0,25.0,23.0,Test,111.0,27.8,succeed,0.46
18990,6454945,16.0,20.0,104.0,27.0,Control,167.0,41.8,succeed,0.7
18993,7608559,10.0,21.0,136.0,48.0,Control,215.0,53.8,succeed,0.9
19002,3084562,9.0,17.0,79.0,21.0,Control,126.0,31.5,succeed,0.52
19008,3143164,14.0,19.0,75.0,113.0,Control,221.0,55.2,succeed,0.92
19009,9766137,23.0,11.0,40.0,15.0,Control,89.0,22.2,succeed,0.37
19011,339004,11.0,23.0,124.0,24.0,Control,182.0,45.5,succeed,0.76
19012,189267,8.0,14.0,27.0,63.0,Control,112.0,28.0,succeed,0.47
19016,879087,9.0,38.0,59.0,17.0,Test,123.0,30.8,succeed,0.51
19017,1748369,7.0,28.0,33.0,99.0,Test,167.0,41.8,succeed,0.7
19026,4837195,7.0,17.0,150.0,23.0,Test,197.0,49.2,succeed,0.82
19027,4611094,12.0,41.0,203.0,457.0,Control,713.0,178.2,succeed,2.97
19028,8632580,11.0,7.0,79.0,44.0,Test,141.0,35.2,succeed,0.59
19029,2975248,23.0,34.0,65.0,25.0,Control,147.0,36.8,succeed,0.61
19032,7712000,28.0,32.0,166.0,136.0,Test,362.0,90.5,succeed,1.51
19033,6066941,11.0,23.0,100.0,27.0,Test,161.0,40.2,succeed,0.67
19036,3541275,18.0,35.0,43.0,83.0,Test,179.0,44.8,succeed,0.75
19058,6350771,7.0,12.0,20.0,54.0,Test,93.0,23.2,succeed,0.39
19060,8021819,71.0,121.0,119.0,342.0,Control,653.0,163.2,succeed,2.72
19062,7700073,11.0,43.0,74.0,41.0,Test,169.0,42.2,succeed,0.7
19064,6441802,12.0,38.0,166.0,47.0,Control,263.0,65.8,succeed,1.1
19067,4465770,10.0,20.0,74.0,23.0,Control,127.0,31.8,succeed,0.53
19070,1585633,106.0,7.0,140.0,53.0,Test,306.0,76.5,succeed,1.27
19073,5243476,8.0,29.0,81.0,46.0,Control,164.0,41.0,succeed,0.68
19076,7498991,3.0,7.0,104.0,18.0,Control,132.0,33.0,succeed,0.55
19078,1195531,6.0,7.0,33.0,37.0,Test,83.0,20.8,succeed,0.35
19081,8921195,8.0,22.0,153.0,95.0,Control,278.0,69.5,succeed,1.16
19088,4631957,9.0,59.0,98.0,41.0,Test,207.0,51.8,succeed,0.86
19097,1062412,11.0,8.0,125.0,188.0,Control,332.0,83.0,succeed,1.38
19100,6968462,9.0,55.0,57.0,36.0,Control,157.0,39.2,succeed,0.65
19102,8757960,12.0,12.0,297.0,71.0,Test,392.0,98.0,succeed,1.63
19105,9004568,10.0,15.0,83.0,117.0,Test,225.0,56.2,succeed,0.94
19109,7245782,14.0,29.0,60.0,120.0,Control,223.0,55.8,succeed,0.93
19116,4003380,12.0,8.0,78.0,56.0,Test,154.0,38.5,succeed,0.64
19117,3046703,17.0,17.0,53.0,41.0,Control,128.0,32.0,succeed,0.53
19126,3914315,13.0,27.0,74.0,21.0,Test,135.0,33.8,succeed,0.56
19128,2621114,11.0,19.0,19.0,17.0,Test,66.0,16.5,succeed,0.28
19132,3487311,5.0,26.0,76.0,29.0,Control,136.0,34.0,succeed,0.57
19140,5982976,88.0,8.0,48.0,28.0,Test,172.0,43.0,succeed,0.72
19151,373863,11.0,21.0,57.0,106.0,Test,195.0,48.8,succeed,0.81
19158,4430436,11.0,107.0,69.0,41.0,Control,228.0,57.0,succeed,0.95
19159,9583150,6.0,24.0,18.0,26.0,Test,74.0,18.5,succeed,0.31
19169,4771309,3.0,7.0,50.0,13.0,Control,73.0,18.2,succeed,0.3
19181,8428699,17.0,34.0,29.0,49.0,Control,129.0,32.2,succeed,0.54
19183,7573990,11.0,37.0,77.0,33.0,Control,158.0,39.5,succeed,0.66
19184,3849449,14.0,17.0,119.0,47.0,Control,197.0,49.2,succeed,0.82
19188,888744,18.0,42.0,180.0,25.0,Test,265.0,66.2,succeed,1.1
19198,1234786,5.0,7.0,45.0,17.0,Control,74.0,18.5,succeed,0.31
19202,1840368,62.0,22.0,50.0,66.0,Test,200.0,50.0,succeed,0.83
19207,5464721,11.0,21.0,71.0,121.0,Test,224.0,56.0,succeed,0.93
19214,3847684,7.0,14.0,123.0,21.0,Control,165.0,41.2,succeed,0.69
19216,5442456,98.0,38.0,89.0,126.0,Control,351.0,87.8,succeed,1.46
19218,7735005,12.0,17.0,67.0,21.0,Control,117.0,29.2,succeed,0.49
19228,5233429,17.0,22.0,36.0,43.0,Test,118.0,29.5,succeed,0.49
19229,6386902,19.0,49.0,64.0,30.0,Test,162.0,40.5,succeed,0.68
19230,4875001,44.0,16.0,94.0,29.0,Control,183.0,45.8,succeed,0.76
19232,2266160,8.0,8.0,39.0,22.0,Control,77.0,19.2,succeed,0.32
19233,7386490,16.0,19.0,35.0,46.0,Test,116.0,29.0,succeed,0.48
19240,2529019,13.0,17.0,95.0,89.0,Control,214.0,53.5,succeed,0.89
19249,6842796,6.0,10.0,15.0,42.0,Test,73.0,18.2,succeed,0.3
19261,9242446,15.0,30.0,47.0,75.0,Control,167.0,41.8,succeed,0.7
19264,3352614,12.0,6.0,77.0,27.0,Test,122.0,30.5,succeed,0.51
19268,7567,36.0,12.0,33.0,60.0,Control,141.0,35.2,succeed,0.59
19274,244304,13.0,19.0,120.0,41.0,Control,193.0,48.2,succeed,0.8
19277,6759484,13.0,15.0,93.0,57.0,Control,178.0,44.5,succeed,0.74
19284,7526560,14.0,23.0,39.0,94.0,Test,170.0,42.5,succeed,0.71
19285,2527405,9.0,26.0,154.0,34.0,Test,223.0,55.8,succeed,0.93
19286,2147721,132.0,18.0,210.0,53.0,Control,413.0,103.2,succeed,1.72
19290,4981342,55.0,42.0,57.0,71.0,Control,225.0,56.2,succeed,0.94
19291,3011290,12.0,40.0,55.0,45.0,Test,152.0,38.0,succeed,0.63
19294,6311580,7.0,11.0,23.0,40.0,Control,81.0,20.2,succeed,0.34
19300,38714,8.0,22.0,24.0,60.0,Control,114.0,28.5,succeed,0.48
19304,4598246,14.0,49.0,147.0,23.0,Control,233.0,58.2,succeed,0.97
19314,2027860,5.0,22.0,87.0,18.0,Test,132.0,33.0,succeed,0.55
19318,4105263,2.0,28.0,26.0,18.0,Test,74.0,18.5,succeed,0.31
19320,420722,35.0,29.0,105.0,60.0,Test,229.0,57.2,succeed,0.95
19321,6218530,113.0,36.0,144.0,36.0,Test,329.0,82.2,succeed,1.37
19324,5581728,9.0,7.0,165.0,20.0,Control,201.0,50.2,succeed,0.84
19325,8148212,9.0,18.0,149.0,104.0,Control,280.0,70.0,succeed,1.17
19335,221385,5.0,7.0,26.0,23.0,Test,61.0,15.2,succeed,0.25
19337,6742370,7.0,11.0,40.0,23.0,Test,81.0,20.2,succeed,0.34
19340,561499,11.0,45.0,88.0,75.0,Test,219.0,54.8,succeed,0.91
19342,5318283,15.0,51.0,140.0,95.0,Control,301.0,75.2,succeed,1.25
19372,4576989,12.0,13.0,45.0,48.0,Control,118.0,29.5,succeed,0.49
